Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
      20      20
Longitude Latitude Br
  1.4137166941E+00 -3.9269908170E-01  6.2587763966E-01
  1.7278759595E+00 -3.9269908170E-01 -1.1944654734E+00
  2.0420352248E+00 -3.9269908170E-01  7.2696369063E-02
  2.3561944902E+00 -3.9269908170E-01  3.6845571571E-01
  2.6703537556E+00 -3.9269908170E-01  3.5335809834E-01
  2.9845130209E+00 -3.9269908170E-01 -9.1062073071E-02
  3.2986722863E+00 -3.9269908170E-01 -2.6890410406E-01
  3.6128315516E+00 -3.9269908170E-01  3.9477577677E+00
  3.9269908170E+00 -3.9269908170E-01 -2.4902188994E+00
  4.2411500823E+00 -3.9269908170E-01  2.5264412650E-01
  4.5553093477E+00 -3.9269908170E-01 -2.6816802156E+00
  4.8694686131E+00 -3.9269908170E-01 -4.2120242473E-01
  5.1836278784E+00 -3.9269908170E-01  2.2040914651E-01
  5.4977871438E+00 -3.9269908170E-01 -4.0953051055E+00
  5.8119464091E+00 -3.9269908170E-01  5.0316353193E+00
  6.1261056745E+00 -3.9269908170E-01 -8.5480480201E+00
  1.5707963268E-01 -2.3561944902E-01 -1.6055870545E+00
  4.7123889804E-01 -2.3561944902E-01  9.0596608889E-01
  7.8539816340E-01 -2.3561944902E-01 -2.1978966151E-01
  1.0995574288E+00 -2.3561944902E-01 -2.8542026665E-03
  1.4137166941E+00 -2.3561944902E-01  2.4261591264E-01
  1.7278759595E+00 -2.3561944902E-01 -1.0987730191E-02
  2.0420352248E+00 -2.3561944902E-01  2.9353146566E-01
  2.3561944902E+00 -2.3561944902E-01 -2.8005960332E-01
  2.6703537556E+00 -2.3561944902E-01 -1.9828851967E-01
  2.9845130209E+00 -2.3561944902E-01  2.7849713990E-01
  3.2986722863E+00 -2.3561944902E-01  4.4468130293E-01
  3.6128315516E+00 -2.3561944902E-01  9.0978707200E-01
  3.9269908170E+00 -2.3561944902E-01 -4.6202488673E-02
  4.2411500823E+00 -2.3561944902E-01 -9.2143006272E-02
  4.5553093477E+00 -2.3561944902E-01 -1.0522835761E+00
  4.8694686131E+00 -2.3561944902E-01 -4.2892362931E-01
  5.1836278784E+00 -2.3561944902E-01  2.5598533099E-03
  5.4977871438E+00 -2.3561944902E-01  3.9699343454E-01
  5.8119464091E+00 -2.3561944902E-01  1.6539977946E+00
  6.1261056745E+00 -2.3561944902E-01 -2.0607534863E+00
  1.5707963268E-01 -7.8539816340E-02 -1.3074018056E+00
  4.7123889804E-01 -7.8539816340E-02  3.2858673558E-01
  7.8539816340E-01 -7.8539816340E-02 -1.5353358160E-01
  1.0995574288E+00 -7.8539816340E-02 -1.0052910962E-01
  1.4137166941E+00 -7.8539816340E-02  2.7053190223E-01
  1.7278759595E+00 -7.8539816340E-02 -3.8473264210E-01
  2.0420352248E+00 -7.8539816340E-02  1.6556355085E-01
  2.3561944902E+00 -7.8539816340E-02 -4.1398587809E-01
  2.6703537556E+00 -7.8539816340E-02 -2.9423643125E-01
  2.9845130209E+00 -7.8539816340E-02  5.3126298582E-01
  3.2986722863E+00 -7.8539816340E-02 -1.8551645629E-01
  3.6128315516E+00 -7.8539816340E-02 -1.9859004439E-01
  3.9269908170E+00 -7.8539816340E-02 -4.1900643276E-01
  4.2411500823E+00 -7.8539816340E-02  1.2166119050E-01
  4.5553093477E+00 -7.8539816340E-02 -6.8142492953E-01
  4.8694686131E+00 -7.8539816340E-02 -4.2672251266E-01
  5.1836278784E+00 -7.8539816340E-02 -8.5141426443E-02
  5.4977871438E+00 -7.8539816340E-02 -1.1134113950E-01
  5.8119464091E+00 -7.8539816340E-02  3.8595138844E-01
  6.1261056745E+00 -7.8539816340E-02 -8.6602840164E-01
  1.5707963268E-01  7.8539816340E-02 -1.0917761141E-02
  4.7123889804E-01  7.8539816340E-02 -1.9535001828E-01
  7.8539816340E-01  7.8539816340E-02  4.3116093305E-01
  1.0995574288E+00  7.8539816340E-02  4.9273151456E-01
  1.4137166941E+00  7.8539816340E-02 -1.3598505964E-01
  1.7278759595E+00  7.8539816340E-02 -2.6289325926E-01
  2.0420352248E+00  7.8539816340E-02  3.4988560746E-01
  2.3561944902E+00  7.8539816340E-02  3.3466561884E-02
  2.6703537556E+00  7.8539816340E-02  3.5904210314E-01
  2.9845130209E+00  7.8539816340E-02 -1.1439763406E-02
  3.2986722863E+00  7.8539816340E-02  6.4786512990E-02
  3.6128315516E+00  7.8539816340E-02  3.5227535771E-01
  3.9269908170E+00  7.8539816340E-02 -3.0130234062E-01
  4.2411500823E+00  7.8539816340E-02 -4.3488962721E-02
  4.5553093477E+00  7.8539816340E-02  1.4530384007E-01
  4.8694686131E+00  7.8539816340E-02 -2.4574443421E-01
  5.1836278784E+00  7.8539816340E-02 -3.2929359105E-01
  5.4977871438E+00  7.8539816340E-02  1.8072769267E-01
  5.8119464091E+00  7.8539816340E-02  2.1237068986E-02
  6.1261056745E+00  7.8539816340E-02 -1.1247664534E-01
  1.5707963268E-01  2.3561944902E-01 -7.6588166774E-01
  4.7123889804E-01  2.3561944902E-01 -7.5443331048E-01
  7.8539816340E-01  2.3561944902E-01  3.2526353827E-01
  1.0995574288E+00  2.3561944902E-01  7.2959492611E-02
  1.4137166941E+00  2.3561944902E-01  1.9345082992E-01
  1.7278759595E+00  2.3561944902E-01  1.6172495829E-01
  2.0420352248E+00  2.3561944902E-01 -2.6683343363E-01
  2.3561944902E+00  2.3561944902E-01  1.6284897265E-01
  2.6703537556E+00  2.3561944902E-01  1.5626899352E-01
  2.9845130209E+00  2.3561944902E-01  1.0006563206E-01
  3.2986722863E+00  2.3561944902E-01 -2.9640090774E-01
  3.6128315516E+00  2.3561944902E-01  3.5229858896E-02
  3.9269908170E+00  2.3561944902E-01  1.3382284046E-01
  4.2411500823E+00  2.3561944902E-01 -4.5913396253E-01
  4.5553093477E+00  2.3561944902E-01 -5.1983593345E-01
  4.8694686131E+00  2.3561944902E-01 -5.6695460310E-01
  5.1836278784E+00  2.3561944902E-01  4.2680092588E-01
  5.4977871438E+00  2.3561944902E-01 -2.1712764237E-01
  5.8119464091E+00  2.3561944902E-01 -3.1422575134E-01
  6.1261056745E+00  2.3561944902E-01 -9.4387556761E-02
  1.5707963268E-01  3.9269908170E-01 -5.5759923129E-01
  4.7123889804E-01  3.9269908170E-01 -1.0540788854E+00
  7.8539816340E-01  3.9269908170E-01  3.8240283254E-01
  1.0995574288E+00  3.9269908170E-01 -1.8677678357E-01
  1.4137166941E+00  3.9269908170E-01  1.7018513810E-01
  1.7278759595E+00  3.9269908170E-01  1.3835640674E-01
  2.0420352248E+00  3.9269908170E-01 -5.5863779566E-01
  2.3561944902E+00  3.9269908170E-01  3.8301928367E-01
  2.6703537556E+00  3.9269908170E-01  5.4481743075E-02
  2.9845130209E+00  3.9269908170E-01 -2.5171026884E-01
  3.2986722863E+00  3.9269908170E-01  1.8752751878E-01
  3.6128315516E+00  3.9269908170E-01 -3.0285885538E-01
  3.9269908170E+00  3.9269908170E-01 -1.1133725267E-01
  4.2411500823E+00  3.9269908170E-01 -1.1069009211E+00
  4.5553093477E+00  3.9269908170E-01 -3.8341693163E-01
  4.8694686131E+00  3.9269908170E-01 -5.3508178783E-02
  5.1836278784E+00  3.9269908170E-01  3.3837020725E-01
  5.4977871438E+00  3.9269908170E-01 -5.1196823064E-01
  5.8119464091E+00  3.9269908170E-01 -1.1672133410E-01
  6.1261056745E+00  3.9269908170E-01  8.6889097438E-01
  1.5707963268E-01  5.4977871438E-01 -6.4740423508E-01
  4.7123889804E-01  5.4977871438E-01 -1.1055545563E+00
  7.8539816340E-01  5.4977871438E-01 -1.4423151144E-01
  1.0995574288E+00  5.4977871438E-01  8.0087518302E-01
  1.4137166941E+00  5.4977871438E-01  3.9339540380E-01
  1.7278759595E+00  5.4977871438E-01  7.4842752876E-02
  2.0420352248E+00  5.4977871438E-01  4.6991858538E-01
  2.3561944902E+00  5.4977871438E-01 -2.5312409012E-01
  2.6703537556E+00  5.4977871438E-01  3.1494562488E-01
  2.9845130209E+00  5.4977871438E-01 -2.7004796570E-01
  3.2986722863E+00  5.4977871438E-01  1.1246992418E-01
  3.6128315516E+00  5.4977871438E-01  2.4552834464E-01
  3.9269908170E+00  5.4977871438E-01 -2.2016009509E-01
  4.2411500823E+00  5.4977871438E-01 -3.0793157689E-01
  4.5553093477E+00  5.4977871438E-01 -1.0355562422E+00
  4.8694686131E+00  5.4977871438E-01  1.7542907237E+00
  5.1836278784E+00  5.4977871438E-01  1.2178858798E+00
  5.4977871438E+00  5.4977871438E-01 -9.1275645118E-01
  5.8119464091E+00  5.4977871438E-01 -1.3440852452E-01
  6.1261056745E+00  5.4977871438E-01  7.1630971760E-01
  1.5707963268E-01  7.0685834706E-01 -1.7140969496E+00
  4.7123889804E-01  7.0685834706E-01 -1.1674859602E+00
  7.8539816340E-01  7.0685834706E-01 -3.3536130629E-01
  1.0995574288E+00  7.0685834706E-01  9.4292552068E-01
  1.4137166941E+00  7.0685834706E-01  7.2782249785E-01
  1.7278759595E+00  7.0685834706E-01  4.1470602665E-01
  2.0420352248E+00  7.0685834706E-01  4.8060108440E-01
  2.3561944902E+00  7.0685834706E-01  1.3445058944E-01
  2.6703537556E+00  7.0685834706E-01  6.8120238137E-01
  2.9845130209E+00  7.0685834706E-01 -5.8243584147E-02
  3.2986722863E+00  7.0685834706E-01 -9.1030343399E-01
  3.6128315516E+00  7.0685834706E-01  8.8854205204E-02
  3.9269908170E+00  7.0685834706E-01 -1.3325203258E-01
  4.2411500823E+00  7.0685834706E-01 -3.2983801885E-01
  4.5553093477E+00  7.0685834706E-01 -2.5476094541E+00
  4.8694686131E+00  7.0685834706E-01  2.2930230119E+00
  5.1836278784E+00  7.0685834706E-01  3.0138435206E+00
  5.4977871438E+00  7.0685834706E-01 -2.3388056715E-03
  5.8119464091E+00  7.0685834706E-01  2.1063744357E-01
  6.1261056745E+00  7.0685834706E-01  6.2983952186E-02
  1.5707963268E-01  8.6393797974E-01 -3.3387178898E+00
  4.7123889804E-01  8.6393797974E-01 -4.0109870017E-01
  7.8539816340E-01  8.6393797974E-01  7.5789269922E-01
  1.0995574288E+00  8.6393797974E-01  2.6031735692E+00
  1.4137166941E+00  8.6393797974E-01  1.3146195825E+00
  1.7278759595E+00  8.6393797974E-01  2.5681270186E-02
  2.0420352248E+00  8.6393797974E-01 -2.2443768858E-01
  2.3561944902E+00  8.6393797974E-01 -8.4721787554E-02
  2.6703537556E+00  8.6393797974E-01  2.6865567448E-01
  2.9845130209E+00  8.6393797974E-01  1.2422431044E+00
  3.2986722863E+00  8.6393797974E-01 -3.9066407619E-01
  3.6128315516E+00  8.6393797974E-01 -3.6316300464E-01
  3.9269908170E+00  8.6393797974E-01 -6.8741955899E-01
  4.2411500823E+00  8.6393797974E-01 -1.5560107005E-01
  4.5553093477E+00  8.6393797974E-01 -3.3156612188E+00
  4.8694686131E+00  8.6393797974E-01  5.1155209336E+00
  5.1836278784E+00  8.6393797974E-01  1.6888920828E+00
  5.4977871438E+00  8.6393797974E-01 -1.7360437833E-01
  5.8119464091E+00  8.6393797974E-01 -6.5568823980E-02
  6.1261056745E+00  8.6393797974E-01 -2.9889807188E-01
  1.5707963268E-01  1.0210176124E+00  2.5743358773E-02
  4.7123889804E-01  1.0210176124E+00  1.2657674036E+00
  7.8539816340E-01  1.0210176124E+00  1.2591566133E+00
  1.0995574288E+00  1.0210176124E+00  7.5068141167E-01
  1.4137166941E+00  1.0210176124E+00  3.4827924978E-01
  1.7278759595E+00  1.0210176124E+00 -4.2829425561E-01
  2.0420352248E+00  1.0210176124E+00 -5.7763354980E-01
  2.3561944902E+00  1.0210176124E+00  1.0366497823E-01
  2.6703537556E+00  1.0210176124E+00 -6.2021489406E-01
  2.9845130209E+00  1.0210176124E+00  5.0473494279E-02
  3.2986722863E+00  1.0210176124E+00  7.3909043619E-01
  3.6128315516E+00  1.0210176124E+00 -2.4856879302E-01
  3.9269908170E+00  1.0210176124E+00 -1.1309161331E+00
  4.2411500823E+00  1.0210176124E+00 -3.4512426685E+00
  4.5553093477E+00  1.0210176124E+00 -4.5773099312E+00
  4.8694686131E+00  1.0210176124E+00  1.7864546315E+00
  5.1836278784E+00  1.0210176124E+00 -7.3097680801E-01
  5.4977871438E+00  1.0210176124E+00 -1.6810119569E+00
  5.8119464091E+00  1.0210176124E+00 -9.7575414559E-01
  6.1261056745E+00  1.0210176124E+00 -2.9557002944E-01
  1.5707963268E-01  1.1780972451E+00  4.6828774562E-01
  4.7123889804E-01  1.1780972451E+00  1.5560359930E-01
  7.8539816340E-01  1.1780972451E+00 -9.0605322439E-01
  1.0995574288E+00  1.1780972451E+00  5.9568855032E-01
  1.4137166941E+00  1.1780972451E+00 -6.6748489113E-02
  1.7278759595E+00  1.1780972451E+00 -2.2327516073E-02
  2.0420352248E+00  1.1780972451E+00 -9.2750824851E-02
  2.3561944902E+00  1.1780972451E+00  7.1659553980E-02
  2.6703537556E+00  1.1780972451E+00 -6.1704664850E-01
  2.9845130209E+00  1.1780972451E+00 -4.2517560190E-01
  3.2986722863E+00  1.1780972451E+00 -1.5948855193E-01
  3.6128315516E+00  1.1780972451E+00 -4.8464084825E-01
  3.9269908170E+00  1.1780972451E+00 -1.8322876141E+00
  4.2411500823E+00  1.1780972451E+00 -2.8778730301E+00
  4.5553093477E+00  1.1780972451E+00 -3.4731047916E-01
  4.8694686131E+00  1.1780972451E+00  5.0917957407E-01
  5.1836278784E+00  1.1780972451E+00 -6.0238436681E-01
  5.4977871438E+00  1.1780972451E+00  1.0646742722E+00
  5.8119464091E+00  1.1780972451E+00  3.9056945733E-01
  6.1261056745E+00  1.1780972451E+00  9.7053222299E-01
  1.5707963268E-01  1.3351768778E+00  1.9271706104E-01
  4.7123889804E-01  1.3351768778E+00  7.0446993138E-01
  7.8539816340E-01  1.3351768778E+00  1.0924977876E+00
  1.0995574288E+00  1.3351768778E+00  1.2727036937E+00
  1.4137166941E+00  1.3351768778E+00  4.9952640950E-01
  1.7278759595E+00  1.3351768778E+00  7.5495270983E-01
  2.0420352248E+00  1.3351768778E+00  1.7590068277E+00
  2.3561944902E+00  1.3351768778E+00  1.2259748874E+00
  2.6703537556E+00  1.3351768778E+00  1.1139656935E+00
  2.9845130209E+00  1.3351768778E+00  1.3048264408E+00
  3.2986722863E+00  1.3351768778E+00  1.3439341605E+00
  3.6128315516E+00  1.3351768778E+00  1.3448934347E+00
  3.9269908170E+00  1.3351768778E+00  9.9748099332E-01
  4.2411500823E+00  1.3351768778E+00  7.3226143225E-01
  4.5553093477E+00  1.3351768778E+00  1.0404699938E+00
  4.8694686131E+00  1.3351768778E+00  7.3017441899E-01
  5.1836278784E+00  1.3351768778E+00  1.2589005238E+00
  5.4977871438E+00  1.3351768778E+00  1.8923284047E+00
  5.8119464091E+00  1.3351768778E+00  1.0888804978E+00
  6.1261056745E+00  1.3351768778E+00  1.5884564562E+00
  1.5707963268E-01  1.4922565105E+00  3.3900614930E+00
  4.7123889804E-01  1.4922565105E+00  1.6747468173E+00
  7.8539816340E-01  1.4922565105E+00  2.6554182968E+00
  1.0995574288E+00  1.4922565105E+00  2.2381997644E+00
  1.4137166941E+00  1.4922565105E+00  2.9788534455E+00
  1.7278759595E+00  1.4922565105E+00  2.4906413233E+00
  2.0420352248E+00  1.4922565105E+00  2.5295464063E+00
  2.3561944902E+00  1.4922565105E+00  2.1425883590E+00
  2.6703537556E+00  1.4922565105E+00  2.6620807178E+00
  2.9845130209E+00  1.4922565105E+00  3.1790756366E+00
  3.2986722863E+00  1.4922565105E+00  3.1908282059E+00
  3.6128315516E+00  1.4922565105E+00  3.0041068771E+00
  3.9269908170E+00  1.4922565105E+00  3.0859569274E+00
  4.2411500823E+00  1.4922565105E+00  2.9737993267E+00
  4.5553093477E+00  1.4922565105E+00  3.1510664318E+00
  4.8694686131E+00  1.4922565105E+00  2.8786837588E+00
  5.1836278784E+00  1.4922565105E+00  2.9882409894E+00
  5.4977871438E+00  1.4922565105E+00  3.4872498131E+00
  5.8119464091E+00  1.4922565105E+00  4.1389449014E+00
  6.1261056745E+00  1.4922565105E+00  3.8015315292E+00
