Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
     360     180
  1.2750000000E+02 -4.1525842719E+01 -5.8290815601E-01
  1.2850000000E+02 -4.1525842719E+01 -2.7122572560E+00
  1.2950000000E+02 -4.1525842719E+01 -1.4629228560E+00
  1.3050000000E+02 -4.1525842719E+01 -6.9617945601E-01
  1.3150000000E+02 -4.1525842719E+01 -2.6911577601E-01
  1.3250000000E+02 -4.1525842719E+01 -1.0897354601E-01
  1.3350000000E+02 -4.1525842719E+01 -1.1483077560E+00
  1.3450000000E+02 -4.1525842719E+01 -2.6094643560E+00
  1.3550000000E+02 -4.1525842719E+01 -1.1613937560E+00
  1.3650000000E+02 -4.1525842719E+01 -6.1913605601E-01
  1.3750000000E+02 -4.1525842719E+01  4.8766037399E-01
  1.3850000000E+02 -4.1525842719E+01 -5.2610457111E-02
  1.3950000000E+02 -4.1525842719E+01 -2.5268876601E-01
  1.4050000000E+02 -4.1525842719E+01 -7.4269778011E-02
  1.4150000000E+02 -4.1525842719E+01 -3.1170670011E-02
  1.4250000000E+02 -4.1525842719E+01 -2.9713130601E-01
  1.4350000000E+02 -4.1525842719E+01 -4.1344115601E-01
  1.4450000000E+02 -4.1525842719E+01 -2.9561044601E-01
  1.4550000000E+02 -4.1525842719E+01  8.3594824399E-01
  1.4650000000E+02 -4.1525842719E+01  2.0153838440E+00
  1.4750000000E+02 -4.1525842719E+01  1.2157259440E+00
  1.4850000000E+02 -4.1525842719E+01  4.5935904399E-01
  1.4950000000E+02 -4.1525842719E+01 -5.0708550601E-01
  1.5050000000E+02 -4.1525842719E+01  2.0242174399E-01
  1.5150000000E+02 -4.1525842719E+01  6.5196451399E-01
  1.5250000000E+02 -4.1525842719E+01  1.6416216440E+00
  1.5350000000E+02 -4.1525842719E+01  1.8434942440E+00
  1.5450000000E+02 -4.1525842719E+01  4.8236021399E-01
  1.5550000000E+02 -4.1525842719E+01 -5.8811631601E-01
  1.5650000000E+02 -4.1525842719E+01 -1.6718504101E-01
  1.5750000000E+02 -4.1525842719E+01  9.2750134399E-01
  1.5850000000E+02 -4.1525842719E+01  7.7316834399E-01
  1.5950000000E+02 -4.1525842719E+01  7.9370474399E-01
  1.6050000000E+02 -4.1525842719E+01  1.9084963440E+00
  1.6150000000E+02 -4.1525842719E+01  6.2713274399E-01
  1.6250000000E+02 -4.1525842719E+01  1.5866935440E+00
  1.6350000000E+02 -4.1525842719E+01  2.1981628440E+00
  1.6450000000E+02 -4.1525842719E+01  1.3370024440E+00
  1.6550000000E+02 -4.1525842719E+01  1.9639295440E+00
  1.6650000000E+02 -4.1525842719E+01  4.9046450440E+00
  1.6750000000E+02 -4.1525842719E+01  4.0469665440E+00
  1.6850000000E+02 -4.1525842719E+01  3.6802111440E+00
  1.6950000000E+02 -4.1525842719E+01  3.9007438440E+00
  1.7050000000E+02 -4.1525842719E+01  1.9538169440E+00
  1.7150000000E+02 -4.1525842719E+01  1.9860549440E+00
  1.7250000000E+02 -4.1525842719E+01  1.7470867440E+00
  1.7350000000E+02 -4.1525842719E+01  7.2777607399E-01
  1.7450000000E+02 -4.1525842719E+01  1.9504731440E+00
  1.7550000000E+02 -4.1525842719E+01  1.1836449440E+00
  1.7650000000E+02 -4.1525842719E+01 -2.8522675601E-01
  1.7750000000E+02 -4.1525842719E+01 -1.3124089560E+00
  1.7850000000E+02 -4.1525842719E+01 -6.9744530601E-01
  1.7950000000E+02 -4.1525842719E+01 -7.1321711601E-01
  1.8050000000E+02 -4.1525842719E+01 -3.7413481601E-01
  1.8150000000E+02 -4.1525842719E+01 -7.0183505601E-01
  1.8250000000E+02 -4.1525842719E+01 -1.0059359960E+00
  1.8350000000E+02 -4.1525842719E+01 -6.3490972601E-01
  1.8450000000E+02 -4.1525842719E+01  4.4471052399E-01
  1.8550000000E+02 -4.1525842719E+01  5.9360357399E-01
  1.8650000000E+02 -4.1525842719E+01  5.4226627399E-01
  1.8750000000E+02 -4.1525842719E+01  1.5684720440E+00
  1.8850000000E+02 -4.1525842719E+01  1.6800575440E+00
  1.8950000000E+02 -4.1525842719E+01  2.7500270440E+00
  1.9050000000E+02 -4.1525842719E+01  2.5884235440E+00
  1.9150000000E+02 -4.1525842719E+01  9.2389318399E-01
  1.9250000000E+02 -4.1525842719E+01  6.1257210399E-01
  1.9350000000E+02 -4.1525842719E+01 -7.2757073011E-02
  1.9450000000E+02 -4.1525842719E+01  6.0122957399E-01
  1.9550000000E+02 -4.1525842719E+01  1.4194422440E+00
  1.9650000000E+02 -4.1525842719E+01  1.9897125440E+00
  1.9750000000E+02 -4.1525842719E+01  8.1033164399E-01
  1.9850000000E+02 -4.1525842719E+01 -4.9899509601E-01
  1.9950000000E+02 -4.1525842719E+01 -5.9718685601E-01
  2.0050000000E+02 -4.1525842719E+01  1.9553570399E-01
  2.0150000000E+02 -4.1525842719E+01  6.6168264399E-01
  2.0250000000E+02 -4.1525842719E+01  1.1782558440E+00
  2.0350000000E+02 -4.1525842719E+01  5.7650580399E-01
  2.0450000000E+02 -4.1525842719E+01  6.6226444399E-01
  2.0550000000E+02 -4.1525842719E+01  5.5528353989E-02
  2.0650000000E+02 -4.1525842719E+01 -5.4950365601E-01
  2.0750000000E+02 -4.1525842719E+01 -1.2890933601E-01
  2.0850000000E+02 -4.1525842719E+01  1.1335360440E+00
  2.0950000000E+02 -4.1525842719E+01  5.8559980399E-01
  2.1050000000E+02 -4.1525842719E+01  3.0011510399E-01
  2.1150000000E+02 -4.1525842719E+01  1.4836708440E+00
  2.1250000000E+02 -4.1525842719E+01 -4.4552123601E-01
  2.1350000000E+02 -4.1525842719E+01 -7.0583204011E-02
  2.1450000000E+02 -4.1525842719E+01  2.6682996399E-01
  2.1550000000E+02 -4.1525842719E+01 -1.4630934560E+00
  2.1650000000E+02 -4.1525842719E+01 -1.2227558560E+00
  2.1750000000E+02 -4.1525842719E+01  9.2431428399E-01
  2.1850000000E+02 -4.1525842719E+01  1.0157275440E+00
  2.1950000000E+02 -4.1525842719E+01  6.2541164399E-01
  2.2050000000E+02 -4.1525842719E+01 -3.4058457601E-01
  2.2150000000E+02 -4.1525842719E+01 -2.7527617601E-01
  2.2250000000E+02 -4.1525842719E+01  2.4894836399E-01
  2.2350000000E+02 -4.1525842719E+01  1.8338876399E-01
  2.2450000000E+02 -4.1525842719E+01  3.6209356399E-01
  2.2550000000E+02 -4.1525842719E+01  3.8480099399E-01
  2.2650000000E+02 -4.1525842719E+01 -3.8700308011E-02
  2.2750000000E+02 -4.1525842719E+01 -9.2506176011E-02
  2.2850000000E+02 -4.1525842719E+01  3.0422648399E-01
  2.2950000000E+02 -4.1525842719E+01  9.9585234399E-01
  2.3050000000E+02 -4.1525842719E+01  1.5283821440E+00
  2.3150000000E+02 -4.1525842719E+01  9.5064734399E-01
  2.3250000000E+02 -4.1525842719E+01  2.4836730399E-01
  2.3350000000E+02 -4.1525842719E+01  7.8007230399E-01
  2.3450000000E+02 -4.1525842719E+01  3.1264462399E-01
  2.3550000000E+02 -4.1525842719E+01 -1.7924864560E+00
  2.3650000000E+02 -4.1525842719E+01 -3.2817245560E+00
  2.3750000000E+02 -4.1525842719E+01 -2.3928495560E+00
  2.3850000000E+02 -4.1525842719E+01 -1.8640566560E+00
  2.3950000000E+02 -4.1525842719E+01 -1.3707573560E+00
  2.4050000000E+02 -4.1525842719E+01 -1.2547890560E+00
  2.4150000000E+02 -4.1525842719E+01 -1.1606592560E+00
  2.4250000000E+02 -4.1525842719E+01 -3.9452985601E-01
  2.4350000000E+02 -4.1525842719E+01 -1.0998989560E+00
  2.4450000000E+02 -4.1525842719E+01 -9.7730545601E-01
  2.4550000000E+02 -4.1525842719E+01 -1.7612289560E+00
  2.4650000000E+02 -4.1525842719E+01 -1.7468673560E+00
  2.4750000000E+02 -4.1525842719E+01 -1.1888891560E+00
  2.4850000000E+02 -4.1525842719E+01 -6.6102400601E-01
  2.4950000000E+02 -4.1525842719E+01 -9.0988132601E-01
  2.5050000000E+02 -4.1525842719E+01 -7.5690361601E-01
  2.5150000000E+02 -4.1525842719E+01 -1.2060230560E+00
  2.5250000000E+02 -4.1525842719E+01  1.0249941440E+00
  2.5350000000E+02 -4.1525842719E+01  2.1463912399E-01
  2.5450000000E+02 -4.1525842719E+01 -3.0704466011E-02
  2.5550000000E+02 -4.1525842719E+01  3.2305648399E-01
  2.5650000000E+02 -4.1525842719E+01  7.8731554399E-01
  2.5750000000E+02 -4.1525842719E+01  1.0547882440E+00
  2.5850000000E+02 -4.1525842719E+01  2.7775057440E+00
  2.5950000000E+02 -4.1525842719E+01  2.8395965440E+00
  2.6050000000E+02 -4.1525842719E+01  4.9455134399E-01
  2.6150000000E+02 -4.1525842719E+01  7.0856274399E-01
  2.6250000000E+02 -4.1525842719E+01  1.5856870440E+00
  2.6350000000E+02 -4.1525842719E+01  1.6705626399E-01
  2.6450000000E+02 -4.1525842719E+01  2.6895138399E-01
  2.6550000000E+02 -4.1525842719E+01  3.7270900399E-01
  2.6650000000E+02 -4.1525842719E+01  7.4108710399E-01
  2.6750000000E+02 -4.1525842719E+01  1.5431977440E+00
  2.6850000000E+02 -4.1525842719E+01  3.7116029399E-01
  2.6950000000E+02 -4.1525842719E+01  2.4528699399E-01
  2.7050000000E+02 -4.1525842719E+01  1.0297063440E+00
  2.7150000000E+02 -4.1525842719E+01  2.9084734399E-01
  2.7250000000E+02 -4.1525842719E+01 -4.3561935601E-01
  2.7350000000E+02 -4.1525842719E+01 -7.6657455601E-01
  2.7450000000E+02 -4.1525842719E+01 -1.1961444560E+00
  2.7550000000E+02 -4.1525842719E+01 -3.1076024011E-02
  2.7650000000E+02 -4.1525842719E+01  1.0114493440E+00
  2.7750000000E+02 -4.1525842719E+01  7.0851060399E-01
  2.7850000000E+02 -4.1525842719E+01  4.1309949399E-01
  2.7950000000E+02 -4.1525842719E+01 -5.5445405601E-01
  2.8050000000E+02 -4.1525842719E+01 -1.0440796560E+00
  2.8150000000E+02 -4.1525842719E+01 -4.9311512601E-01
  2.8250000000E+02 -4.1525842719E+01 -1.5800081601E-01
  2.8350000000E+02 -4.1525842719E+01 -3.6334414011E-02
  2.8450000000E+02 -4.1525842719E+01 -3.6965934011E-02
  2.8550000000E+02 -4.1525842719E+01  2.3929178399E-01
  2.8650000000E+02 -4.1525842719E+01  4.1380172399E-01
  2.8750000000E+02 -4.1525842719E+01 -5.5673095601E-01
  2.8850000000E+02 -4.1525842719E+01 -4.8488202601E-01
  2.8950000000E+02 -4.1525842719E+01 -1.7263289560E+00
  2.9050000000E+02 -4.1525842719E+01 -3.0348194560E+00
  2.9150000000E+02 -4.1525842719E+01 -2.7704576560E+00
  2.9250000000E+02 -4.1525842719E+01 -7.2409740601E-01
  2.9350000000E+02 -4.1525842719E+01 -6.2977325601E-01
  2.9450000000E+02 -4.1525842719E+01 -3.7953692601E-01
  2.9550000000E+02 -4.1525842719E+01  1.2164433989E-02
  2.9650000000E+02 -4.1525842719E+01 -1.1249547601E-01
  2.9750000000E+02 -4.1525842719E+01 -6.9916175601E-01
  2.9850000000E+02 -4.1525842719E+01 -4.9422258601E-01
  2.9950000000E+02 -4.1525842719E+01 -6.5371230601E-01
  3.0050000000E+02 -4.1525842719E+01 -1.0734179560E+00
  3.0150000000E+02 -4.1525842719E+01 -1.5248517201E-01
  3.0250000000E+02 -4.1525842719E+01 -1.3031342101E-01
  3.0350000000E+02 -4.1525842719E+01 -7.1193239601E-01
  3.0450000000E+02 -4.1525842719E+01 -1.2328896560E+00
  3.0550000000E+02 -4.1525842719E+01  9.9433003989E-02
  3.0650000000E+02 -4.1525842719E+01  6.5917804399E-01
  3.0750000000E+02 -4.1525842719E+01  1.3554331440E+00
  3.0850000000E+02 -4.1525842719E+01  1.1565267440E+00
  3.0950000000E+02 -4.1525842719E+01  5.3007307399E-01
  3.1050000000E+02 -4.1525842719E+01  5.9930444399E-01
  3.1150000000E+02 -4.1525842719E+01  7.5516314399E-01
  3.1250000000E+02 -4.1525842719E+01  8.1878204399E-01
  3.1350000000E+02 -4.1525842719E+01 -1.2784668560E+00
  3.1450000000E+02 -4.1525842719E+01 -1.5579121560E+00
  3.1550000000E+02 -4.1525842719E+01  2.3528578399E-01
  3.1650000000E+02 -4.1525842719E+01  5.1408770399E-01
  3.1750000000E+02 -4.1525842719E+01 -2.9603965601E-01
  3.1850000000E+02 -4.1525842719E+01  6.0319864399E-01
  3.1950000000E+02 -4.1525842719E+01  1.3490347440E+00
  3.2050000000E+02 -4.1525842719E+01  1.9977043440E+00
  3.2150000000E+02 -4.1525842719E+01  1.6288290440E+00
  3.2250000000E+02 -4.1525842719E+01  1.3574321440E+00
  3.2350000000E+02 -4.1525842719E+01  1.7345925440E+00
  3.2450000000E+02 -4.1525842719E+01  6.4749204399E-01
  3.2550000000E+02 -4.1525842719E+01  1.0832112440E+00
  3.2650000000E+02 -4.1525842719E+01  8.9426404399E-01
  3.2750000000E+02 -4.1525842719E+01 -4.8904165601E-01
  3.2850000000E+02 -4.1525842719E+01 -4.6678475601E-01
  3.2950000000E+02 -4.1525842719E+01  2.3900547399E-01
  3.3050000000E+02 -4.1525842719E+01 -5.5827245601E-01
  3.3150000000E+02 -4.1525842719E+01 -1.7961597560E+00
  3.3250000000E+02 -4.1525842719E+01 -2.4989404560E+00
  3.3350000000E+02 -4.1525842719E+01 -3.8878135601E-01
  3.3450000000E+02 -4.1525842719E+01  4.1607946399E-01
  3.3550000000E+02 -4.1525842719E+01  5.8551761399E-01
  3.3650000000E+02 -4.1525842719E+01 -2.7812697601E-01
  3.3750000000E+02 -4.1525842719E+01 -4.6494799601E-01
  3.3850000000E+02 -4.1525842719E+01 -3.6959705601E-01
  3.3950000000E+02 -4.1525842719E+01 -3.0691641560E+00
  3.4050000000E+02 -4.1525842719E+01 -4.7928999560E+00
  3.4150000000E+02 -4.1525842719E+01 -8.6854195601E-01
  3.4250000000E+02 -4.1525842719E+01 -1.2648562560E+00
  3.4350000000E+02 -4.1525842719E+01 -1.2575043560E+00
  3.4450000000E+02 -4.1525842719E+01 -2.8752907560E+00
  3.4550000000E+02 -4.1525842719E+01 -1.7903747560E+00
  3.4650000000E+02 -4.1525842719E+01  9.7052963989E-02
  3.4750000000E+02 -4.1525842719E+01 -7.0382155601E-01
  3.4850000000E+02 -4.1525842719E+01 -5.1555663601E-01
  3.4950000000E+02 -4.1525842719E+01 -5.4777750601E-01
  3.5050000000E+02 -4.1525842719E+01 -3.5943159011E-02
  3.5150000000E+02 -4.1525842719E+01 -4.7781860601E-01
  3.5250000000E+02 -4.1525842719E+01  9.5141879889E-03
  3.5350000000E+02 -4.1525842719E+01 -4.4651210601E-01
  3.5450000000E+02 -4.1525842719E+01  2.9870939989E-02
  3.5550000000E+02 -4.1525842719E+01  5.7604464399E-01
  3.5650000000E+02 -4.1525842719E+01  4.7189774399E-01
  3.5750000000E+02 -4.1525842719E+01  4.7474093989E-02
  3.5850000000E+02 -4.1525842719E+01 -8.9914211601E-01
  3.5950000000E+02 -4.1525842719E+01 -1.1832199560E+00
  5.0000000000E-01 -4.0678633819E+01  7.3549524399E-01
  1.5000000000E+00 -4.0678633819E+01  6.7767404399E-01
  2.5000000000E+00 -4.0678633819E+01  1.1016855440E+00
  3.5000000000E+00 -4.0678633819E+01  4.0015971399E-01
  4.5000000000E+00 -4.0678633819E+01 -1.1932109560E+00
  5.5000000000E+00 -4.0678633819E+01 -1.6490292601E-01
  6.5000000000E+00 -4.0678633819E+01  1.6370942440E+00
  7.5000000000E+00 -4.0678633819E+01  2.6297179440E+00
  8.5000000000E+00 -4.0678633819E+01  1.9472021440E+00
  9.5000000000E+00 -4.0678633819E+01  2.4992264440E+00
  1.0500000000E+01 -4.0678633819E+01  2.4776891440E+00
  1.1500000000E+01 -4.0678633819E+01  2.0800169440E+00
  1.2500000000E+01 -4.0678633819E+01  1.8904411440E+00
  1.3500000000E+01 -4.0678633819E+01 -6.0182765601E-01
  1.4500000000E+01 -4.0678633819E+01  2.3990002399E-01
  1.5500000000E+01 -4.0678633819E+01 -4.6929045601E-01
  1.6500000000E+01 -4.0678633819E+01 -4.0292602601E-01
  1.7500000000E+01 -4.0678633819E+01  1.2561259440E+00
  1.8500000000E+01 -4.0678633819E+01  5.5988690399E-01
  1.9500000000E+01 -4.0678633819E+01 -1.3867086560E+00
  2.0500000000E+01 -4.0678633819E+01 -4.3516048601E-01
  2.1500000000E+01 -4.0678633819E+01  9.4049528399E-01
  2.2500000000E+01 -4.0678633819E+01  6.8294884399E-01
  2.3500000000E+01 -4.0678633819E+01 -6.1576257011E-02
  2.4500000000E+01 -4.0678633819E+01 -3.4216898601E-01
  2.5500000000E+01 -4.0678633819E+01  3.2091643989E-02
  2.6500000000E+01 -4.0678633819E+01  1.4710818440E+00
  2.7500000000E+01 -4.0678633819E+01  1.3060379440E+00
  2.8500000000E+01 -4.0678633819E+01  7.5438883989E-02
  2.9500000000E+01 -4.0678633819E+01 -2.7169910560E+00
  3.0500000000E+01 -4.0678633819E+01 -2.5122329560E+00
  3.1500000000E+01 -4.0678633819E+01 -1.7574615560E+00
  3.2500000000E+01 -4.0678633819E+01 -1.4639470560E+00
  3.3500000000E+01 -4.0678633819E+01 -3.1425327560E+00
  3.4500000000E+01 -4.0678633819E+01 -3.4972459560E+00
  3.5500000000E+01 -4.0678633819E+01 -2.4083282560E+00
  3.6500000000E+01 -4.0678633819E+01  2.7025872399E-01
  3.7500000000E+01 -4.0678633819E+01  8.9213983989E-02
  3.8500000000E+01 -4.0678633819E+01 -5.4409754560E+00
  3.9500000000E+01 -4.0678633819E+01 -2.2607704560E+00
  4.0500000000E+01 -4.0678633819E+01 -3.6668953601E-01
  4.1500000000E+01 -4.0678633819E+01 -1.7757332601E-01
  4.2500000000E+01 -4.0678633819E+01 -2.2911711601E-01
  4.3500000000E+01 -4.0678633819E+01 -4.2991175601E-01
  4.4500000000E+01 -4.0678633819E+01  7.1565073989E-02
  4.5500000000E+01 -4.0678633819E+01  1.7668164440E+00
  4.6500000000E+01 -4.0678633819E+01  1.1901149440E+00
  4.7500000000E+01 -4.0678633819E+01  5.0370384399E-01
  4.8500000000E+01 -4.0678633819E+01  7.2457564399E-01
  4.9500000000E+01 -4.0678633819E+01  4.5761384399E-01
  5.0500000000E+01 -4.0678633819E+01  6.4670814399E-01
  5.1500000000E+01 -4.0678633819E+01  1.1440889440E+00
  5.2500000000E+01 -4.0678633819E+01  1.9365874440E+00
  5.3500000000E+01 -4.0678633819E+01  1.6427318440E+00
  5.4500000000E+01 -4.0678633819E+01  1.0447479440E+00
  5.5500000000E+01 -4.0678633819E+01  5.7702430399E-01
  5.6500000000E+01 -4.0678633819E+01  2.6067644399E-01
  5.7500000000E+01 -4.0678633819E+01  1.7876383440E+00
  5.8500000000E+01 -4.0678633819E+01  9.8556074399E-01
  5.9500000000E+01 -4.0678633819E+01  7.1826740399E-01
  6.0500000000E+01 -4.0678633819E+01  5.7452474399E-01
  6.1500000000E+01 -4.0678633819E+01 -2.7180056601E-01
  6.2500000000E+01 -4.0678633819E+01 -2.2021336601E-01
  6.3500000000E+01 -4.0678633819E+01 -3.4451665601E-01
  6.4500000000E+01 -4.0678633819E+01 -1.9034524601E-01
  6.5500000000E+01 -4.0678633819E+01  2.8589765440E+00
  6.6500000000E+01 -4.0678633819E+01  2.2431400440E+00
  6.7500000000E+01 -4.0678633819E+01 -2.6334972601E-01
  6.8500000000E+01 -4.0678633819E+01 -3.4138009601E-01
  6.9500000000E+01 -4.0678633819E+01 -4.2128935601E-01
  7.0500000000E+01 -4.0678633819E+01 -6.8562838601E-01
  7.1500000000E+01 -4.0678633819E+01 -4.5598733601E-01
  7.2500000000E+01 -4.0678633819E+01  5.1571848399E-01
  7.3500000000E+01 -4.0678633819E+01  8.7598804399E-01
  7.4500000000E+01 -4.0678633819E+01  4.2390004399E-01
  7.5500000000E+01 -4.0678633819E+01  4.3812587399E-01
  7.6500000000E+01 -4.0678633819E+01  2.0056891399E-01
  7.7500000000E+01 -4.0678633819E+01 -8.1275235601E-01
  7.8500000000E+01 -4.0678633819E+01 -1.1442256560E+00
  7.9500000000E+01 -4.0678633819E+01 -1.4562340560E+00
  8.0500000000E+01 -4.0678633819E+01 -6.6341349601E-01
  8.1500000000E+01 -4.0678633819E+01 -4.6745932601E-01
  8.2500000000E+01 -4.0678633819E+01 -1.4617578601E-01
  8.3500000000E+01 -4.0678633819E+01 -1.2694947560E+00
  8.4500000000E+01 -4.0678633819E+01  6.6161854399E-01
  8.5500000000E+01 -4.0678633819E+01  1.0940884440E+00
  8.6500000000E+01 -4.0678633819E+01  4.4352014399E-01
  8.7500000000E+01 -4.0678633819E+01 -2.8719140601E-01
  8.8500000000E+01 -4.0678633819E+01 -5.5020451601E-01
  8.9500000000E+01 -4.0678633819E+01  5.1998349399E-01
  9.0500000000E+01 -4.0678633819E+01 -1.0723312560E+00
  9.1500000000E+01 -4.0678633819E+01 -3.5786875560E+00
  9.2500000000E+01 -4.0678633819E+01 -3.3198496560E+00
  9.3500000000E+01 -4.0678633819E+01 -2.5358497560E+00
  9.4500000000E+01 -4.0678633819E+01 -2.1165379560E+00
  9.5500000000E+01 -4.0678633819E+01 -2.3847509560E+00
  9.6500000000E+01 -4.0678633819E+01 -5.3844889560E+00
  9.7500000000E+01 -4.0678633819E+01 -1.1737480456E+01
  9.8500000000E+01 -4.0678633819E+01 -4.0509885560E+00
  9.9500000000E+01 -4.0678633819E+01 -1.4894647560E+00
  1.0050000000E+02 -4.0678633819E+01 -1.2430936560E+00
  1.0150000000E+02 -4.0678633819E+01 -3.3106991601E-01
  1.0250000000E+02 -4.0678633819E+01 -4.3670493601E-01
  1.0350000000E+02 -4.0678633819E+01 -2.1006788560E+00
  1.0450000000E+02 -4.0678633819E+01 -2.6914598560E+00
  1.0550000000E+02 -4.0678633819E+01 -5.8950814560E+00
  1.0650000000E+02 -4.0678633819E+01 -5.9357508560E+00
  1.0750000000E+02 -4.0678633819E+01 -4.8150071560E+00
  1.0850000000E+02 -4.0678633819E+01 -5.4756694560E+00
  1.0950000000E+02 -4.0678633819E+01 -6.7296814560E+00
  1.1050000000E+02 -4.0678633819E+01 -5.1185440560E+00
  1.1150000000E+02 -4.0678633819E+01 -2.4818591560E+00
  1.1250000000E+02 -4.0678633819E+01 -3.2066108560E+00
  1.1350000000E+02 -4.0678633819E+01 -7.0631694560E+00
  1.1450000000E+02 -4.0678633819E+01 -1.0985729456E+01
  1.1550000000E+02 -4.0678633819E+01 -6.1203804560E+00
  1.1650000000E+02 -4.0678633819E+01 -2.8470007560E+00
  1.1750000000E+02 -4.0678633819E+01 -2.4355231560E+00
  1.1850000000E+02 -4.0678633819E+01 -3.3927962601E-01
  1.1950000000E+02 -4.0678633819E+01 -7.0434805601E-01
  1.2050000000E+02 -4.0678633819E+01 -1.4545440560E+00
  1.2150000000E+02 -4.0678633819E+01 -5.1272168601E-01
  1.2250000000E+02 -4.0678633819E+01 -1.9946411601E-01
  1.2350000000E+02 -4.0678633819E+01 -6.9013306011E-02
  1.2450000000E+02 -4.0678633819E+01  2.4872074399E-01
  1.2550000000E+02 -4.0678633819E+01  6.2787809399E-01
  1.2650000000E+02 -4.0678633819E+01 -1.1060966601E-01
  1.2750000000E+02 -4.0678633819E+01 -7.3595495601E-01
  1.2850000000E+02 -4.0678633819E+01 -3.9556840560E+00
  1.2950000000E+02 -4.0678633819E+01 -2.7518204560E+00
  1.3050000000E+02 -4.0678633819E+01  1.2175658399E-01
  1.3150000000E+02 -4.0678633819E+01 -1.8168062601E-01
  1.3250000000E+02 -4.0678633819E+01  3.6926349399E-01
  1.3350000000E+02 -4.0678633819E+01 -1.3500359560E+00
  1.3450000000E+02 -4.0678633819E+01 -4.2143562601E-01
  1.3550000000E+02 -4.0678633819E+01 -3.7187205601E-01
  1.3650000000E+02 -4.0678633819E+01 -3.1126705601E-01
  1.3750000000E+02 -4.0678633819E+01 -1.0157853560E+00
  1.3850000000E+02 -4.0678633819E+01 -1.6582961560E+00
  1.3950000000E+02 -4.0678633819E+01 -8.0750832601E-01
  1.4050000000E+02 -4.0678633819E+01 -8.7675295601E-01
  1.4150000000E+02 -4.0678633819E+01 -8.2266458601E-01
  1.4250000000E+02 -4.0678633819E+01  2.7330252399E-01
  1.4350000000E+02 -4.0678633819E+01 -3.0250609601E-01
  1.4450000000E+02 -4.0678633819E+01  5.2970531399E-01
  1.4550000000E+02 -4.0678633819E+01  5.6822684399E-01
  1.4650000000E+02 -4.0678633819E+01  1.2580973440E+00
  1.4750000000E+02 -4.0678633819E+01  4.6988865440E+00
  1.4850000000E+02 -4.0678633819E+01  2.9345928440E+00
  1.4950000000E+02 -4.0678633819E+01  6.6533228399E-01
  1.5050000000E+02 -4.0678633819E+01  6.8140914399E-01
  1.5150000000E+02 -4.0678633819E+01  2.3146007440E+00
  1.5250000000E+02 -4.0678633819E+01  2.1928465440E+00
  1.5350000000E+02 -4.0678633819E+01  5.4759565440E+00
  1.5450000000E+02 -4.0678633819E+01  2.1772650440E+00
  1.5550000000E+02 -4.0678633819E+01  8.8063469399E-01
  1.5650000000E+02 -4.0678633819E+01  9.7815494399E-01
  1.5750000000E+02 -4.0678633819E+01  1.3195585440E+00
  1.5850000000E+02 -4.0678633819E+01  5.9150639399E-01
  1.5950000000E+02 -4.0678633819E+01  2.9480117399E-01
  1.6050000000E+02 -4.0678633819E+01  1.2236470440E+00
  1.6150000000E+02 -4.0678633819E+01  1.6505575440E+00
  1.6250000000E+02 -4.0678633819E+01  1.6203548440E+00
  1.6350000000E+02 -4.0678633819E+01  2.4228468399E-01
  1.6450000000E+02 -4.0678633819E+01  4.7433574399E-01
  1.6550000000E+02 -4.0678633819E+01  2.0704785440E+00
  1.6650000000E+02 -4.0678633819E+01  2.0723435440E+00
  1.6750000000E+02 -4.0678633819E+01  8.9032544399E-01
  1.6850000000E+02 -4.0678633819E+01  1.1238963440E+00
  1.6950000000E+02 -4.0678633819E+01  1.6801889440E+00
  1.7050000000E+02 -4.0678633819E+01  8.9999044399E-01
  1.7150000000E+02 -4.0678633819E+01  1.4726641399E-01
  1.7250000000E+02 -4.0678633819E+01  5.1583484399E-01
  1.7350000000E+02 -4.0678633819E+01 -2.3740092601E-01
  1.7450000000E+02 -4.0678633819E+01  6.4241784399E-01
  1.7550000000E+02 -4.0678633819E+01  1.9603003440E+00
  1.7650000000E+02 -4.0678633819E+01  2.3396941399E-01
  1.7750000000E+02 -4.0678633819E+01 -1.0955035560E+00
  1.7850000000E+02 -4.0678633819E+01 -4.0818312601E-01
  1.7950000000E+02 -4.0678633819E+01 -7.0470920601E-01
  1.8050000000E+02 -4.0678633819E+01 -7.0484475601E-01
  1.8150000000E+02 -4.0678633819E+01 -1.6050911560E+00
  1.8250000000E+02 -4.0678633819E+01 -2.3136269560E+00
  1.8350000000E+02 -4.0678633819E+01 -6.6384035601E-01
  1.8450000000E+02 -4.0678633819E+01 -2.6697026601E-01
  1.8550000000E+02 -4.0678633819E+01 -1.1737441560E+00
  1.8650000000E+02 -4.0678633819E+01 -3.5668268601E-01
  1.8750000000E+02 -4.0678633819E+01  5.5414780399E-01
  1.8850000000E+02 -4.0678633819E+01 -2.9607925601E-01
  1.8950000000E+02 -4.0678633819E+01 -1.4590019601E-01
  1.9050000000E+02 -4.0678633819E+01 -3.0677241601E-01
  1.9150000000E+02 -4.0678633819E+01 -7.1205160601E-01
  1.9250000000E+02 -4.0678633819E+01 -4.2904803601E-01
  1.9350000000E+02 -4.0678633819E+01  3.1592864399E-01
  1.9450000000E+02 -4.0678633819E+01  4.0986144399E-01
  1.9550000000E+02 -4.0678633819E+01  1.7517873440E+00
